"id","year","latitude","longitude","region","country","department","municipality","month"
414949,2009,17.2222595214844,-100.630950927734,"Americas","México","Guerrero","Técpan de Galeana",5
414951,2009,17.6666679382324,-100,"Americas","México","Guerrero","General Heliodoro Castillo",5
414963,2009,25,-107.5,"Americas","México","Sinaloa","Culiacán",5
414966,2009,19.0886402130127,-102.357040405273,"Americas","México","Michoacán","Apatzingán",5
414967,2009,25.2331695556641,-104.981918334961,"Americas","México","Durango","El Oro",5
414968,2009,25.3002490997314,-106.528701782227,"Americas","México","Durango","Topia",5
414973,2009,25.5269908905029,-103.228500366211,"Americas","México","Coahuila","Matamoros",5
414974,2009,17.6666679382324,-100,"Americas","México","Guerrero","General Heliodoro Castillo",5
414975,2009,19.2811698913574,-101.87239074707,"Americas","México","Michoacán","Taretan",5
415081,2009,19.4848499298096,-101.507942199707,"Americas","México","Michoacán","Pátzcuaro",5
415088,2009,19.5026092529297,-101.491996765137,"Americas","México","Michoacán","Huiramba",5
415143,2009,24.020320892334,-104.657562255859,"Americas","México","Durango","Durango",5
415147,2009,17.8135299682617,-101.421508789062,"Americas","México","Guerrero","Zihuatanejo de Azueta",5
182447,2009,25.6750640869141,-100.318466186523,"Americas","México","Nuevo León","Monterrey",5
415229,2009,20.6668224334717,-103.391822814941,"Americas","México","Jalisco","Guadalajara",5
415231,2009,19.7007808685303,-101.184432983398,"Americas","México","Michoacán","Morelia",5
415234,2009,18.4291496276855,-100.453956604004,"Americas","México","Guerrero","Tlalchapa",5
415235,2009,18.4995803833008,-100.393371582031,"Americas","México","Guerrero","Tlalchapa",5
415240,2009,19.0886402130127,-102.357040405273,"Americas","México","Michoacán","Apatzingán",5
415242,2009,25.1786003112793,-104.559501647949,"Americas","México","Durango","Rodeo",5
415243,2009,24.790319442749,-107.387817382812,"Americas","México","Sinaloa","Culiacán",5
415315,2009,25.4848003387451,-103.602722167969,"Americas","México","Durango","Lerdo",5
415320,2009,25,-107.5,"Americas","México","Sinaloa","Culiacán",5
415385,2009,19.1666679382324,-101.833335876465,"Americas","México","Michoacán","Nuevo Urecho",5
415613,2009,20.0963401794434,-101.230842590332,"Americas","México","Guanajuato","Moroleón",6
415617,2009,20.4265804290771,-100.633293151855,"Americas","México","Guanajuato","Apaseo el Alto",6
417263,2009,17.5376796722412,-101.26798248291,"Americas","México","Guerrero","Petatlán",6
417272,2009,17.6666679382324,-100,"Americas","México","Guerrero","General Heliodoro Castillo",6
417274,2009,16.68044090271,-98.3826599121094,"Americas","México","Guerrero","Ometepec",6
417276,2009,18.5013904571533,-99.791389465332,"Americas","México","Guerrero","Ixcateopan de Cuauhtémoc",6
417282,2009,18.2662696838379,-100.190658569336,"Americas","México","Guerrero","Arcelia",6
417285,2009,19.0886402130127,-102.357040405273,"Americas","México","Michoacán","Apatzingán",6
417286,2009,25.5433292388916,-103.417602539062,"Americas","México","Coahuila","Torreón",6
417287,2009,20.3840999603271,-98.9651184082031,"Americas","México","Hidalgo","Santiago de Anaya",6
417450,2009,24.8333320617676,-104.833335876465,"Americas","México","Durango","Nuevo Ideal",6
417451,2009,23.4140491485596,-105.340209960938,"Americas","México","Durango","Pueblo Nuevo",6
417546,2009,24.8333320617676,-104.833335876465,"Americas","México","Durango","Nuevo Ideal",6
417548,2009,25.5353832244873,-103.525245666504,"Americas","México","Durango","Lerdo",6
417556,2009,24.7480602264404,-107.207298278809,"Americas","México","Sinaloa","Culiacán",6
182448,2009,19.4136161804199,-102.052780151367,"Americas","México","Michoacán","Uruapan",6
182449,2009,20.4267807006836,-100.567611694336,"Americas","México","Guanajuato","Apaseo el Alto",6
417571,2009,24.9180793762207,-107.614288330078,"Americas","México","Sinaloa","Culiacán",6
417573,2009,25.8989295959473,-109.081062316895,"Americas","México","Sinaloa","Ahome",6
417575,2009,25.580810546875,-108.513496398926,"Americas","México","Sinaloa","Guasave",6
417576,2009,24.790319442749,-107.387817382812,"Americas","México","Sinaloa","Culiacán",6
418424,2009,17.6666679382324,-100,"Americas","México","Guerrero","General Heliodoro Castillo",6
182445,2009,19.1809501647949,-96.1428985595703,"Americas","México","Veracruz","Veracruz",6
182450,2009,19.0886402130127,-102.357040405273,"Americas","México","Michoacán","Apatzingán",6
418755,2009,18.4953002929688,-100.651702880859,"Americas","México","Guerrero","Cutzamala de Pinzón",6
418756,2009,18.5562896728516,-99.6049118041992,"Americas","México","Guerrero","Taxco de Alarcón",6
418758,2009,19.4284706115723,-99.1276626586914,"Americas","México","Distrito Federal","Cuauhtémoc",6
418760,2009,24.790319442749,-107.387817382812,"Americas","México","Sinaloa","Culiacán",6
418761,2009,22.9932518005371,-105.85863494873,"Americas","México","Sinaloa","Rosario",6
418762,2009,23.2329006195068,-106.406196594238,"Americas","México","Sinaloa","Mazatlán",6
418850,2009,22.7684307098389,-102.581413269043,"Americas","México","Zacatecas","Zacatecas",7
421080,2009,25.5392799377441,-100.947418212891,"Americas","México","Coahuila","Ramos Arizpe",7
421065,2009,19.4785099029541,-99.239631652832,"Americas","México","México","Naucalpan de Juárez",7
421066,2009,19.7137107849121,-98.9685821533203,"Americas","México","México","Tecámac",7
182451,2009,19.7775707244873,-98.7527770996094,"Americas","México","México","Axapusco",7
421258,2009,21.6364402770996,-102.976806640625,"Americas","México","Zacatecas","Jalpa",7
421286,2009,19.3106708526611,-102.34839630127,"Americas","México","Michoacán","Tancítaro",7
421287,2009,25.5698509216309,-103.495880126953,"Americas","México","Durango","Gómez Palacio",7
421290,2009,25.4587001800537,-108.07731628418,"Americas","México","Sinaloa","Salvador Alvarado",7
421291,2009,24.7660999298096,-107.702247619629,"Americas","México","Sinaloa","Navolato",7
421319,2009,18.9352798461914,-102.063056945801,"Americas","México","Michoacán","Múgica",7
421325,2009,20.4924297332764,-103.429389953613,"Americas","México","Jalisco","Tlajomulco de Zúñiga",7
421446,2009,25,-107.5,"Americas","México","Sinaloa","Culiacán",7
421585,2009,25.5674495697021,-108.467559814453,"Americas","México","Sinaloa","Guasave",7
421579,2009,17.643440246582,-101.552116394043,"Americas","México","Guerrero","Zihuatanejo de Azueta",7
421583,2009,17.5376796722412,-101.26798248291,"Americas","México","Guerrero","Petatlán",7
421584,2009,18.1213607788086,-100.505249023438,"Americas","México","Guerrero","Ajuchitlán del Progreso",7
421457,2009,19.5400505065918,-99.1953811645508,"Americas","México","México","Tlalnepantla de Baz",7
421593,2009,25.5674495697021,-108.467559814453,"Americas","México","Sinaloa","Guasave",7
421595,2009,24.7345695495605,-107.682823181152,"Americas","México","Sinaloa","Navolato",7
421596,2009,23.2329006195068,-106.406196594238,"Americas","México","Sinaloa","Mazatlán",7
421611,2009,19.1055908203125,-96.1061706542969,"Americas","México","Veracruz","Boca del Río",7
421702,2009,17.3993701934814,-99.5982208251953,"Americas","México","Guerrero","Chilpancingo de los Bravo",7
421704,2009,16.68044090271,-98.3826599121094,"Americas","México","Guerrero","Ometepec",7
421705,2009,18.0794620513916,-100.898300170898,"Americas","México","Guerrero","Coyuca de Catalán",7
421706,2009,18.3493804931641,-100.638900756836,"Americas","México","Guerrero","Pungarabato",7
421712,2009,19.4766693115234,-98.8963470458984,"Americas","México","México","Texcoco",7
182453,2009,25.5698509216309,-103.495880126953,"Americas","México","Durango","Gómez Palacio",8
182454,2009,18.3255252838135,-100.698432922363,"Americas","México","Guerrero","Coyuca de Catalán",8
182455,2009,25,-107.5,"Americas","México","Sinaloa","Culiacán",8
182456,2009,25.5122394561768,-99.0045700073242,"Americas","México","Nuevo León","China",8
182457,2009,17.6666679382324,-100,"Americas","México","Guerrero","General Heliodoro Castillo",10
182458,2009,18.75,-99,"Americas","México","Morelos","Ayala",10
182459,2009,17.6666679382324,-100,"Americas","México","Guerrero","General Heliodoro Castillo",10
182460,2009,17.6666679382324,-100,"Americas","México","Guerrero","General Heliodoro Castillo",10
182462,2009,16.85693359375,-99.901496887207,"Americas","México","Guerrero","Acapulco de Juárez",10
182463,2009,19.4136161804199,-102.052780151367,"Americas","México","Michoacán","Uruapan",10
399074,2009,16.85693359375,-99.901496887207,"Americas","México","Guerrero","Acapulco de Juárez",12
399073,2009,17.5387306213379,-99.4805297851562,"Americas","México","Guerrero","Chilpancingo de los Bravo",12
399067,2009,17.41090965271,-101.098617553711,"Americas","México","Guerrero","Petatlán",12
399064,2009,17.5506000518799,-99.5057830810547,"Americas","México","Guerrero","Chilpancingo de los Bravo",12
400176,2009,17.5506000518799,-99.5057830810547,"Americas","México","Guerrero","Chilpancingo de los Bravo",12
182464,2009,25.7911624908447,-108.99462890625,"Americas","México","Sinaloa","Ahome",12
182819,2010,24.020320892334,-104.657562255859,"Americas","México","Durango","Durango",1
182814,2010,30.6278896331787,-110.962028503418,"Americas","México","Sonora","Magdalena",2
182820,2010,19.0886402130127,-102.357040405273,"Americas","México","Michoacán","Apatzingán",3
182817,2010,21.1655864715576,-86.8540115356445,"Americas","México","Quintana Roo","Benito Juárez",5
326274,2019,22.7136306762695,-102.493171691895,"Americas","México","Zacatecas","Guadalupe",12
340039,2020,23.8264694213867,-103.030342102051,"Americas","México","Zacatecas","Río Grande",2
340457,2020,23,-103,"Americas","México","Zacatecas","Fresnillo",4
405895,2021,22.3886299133301,-103.490837097168,"Americas","México","Zacatecas","Monte Escobedo",6
181372,2008,30,-115,"Americas","México","Baja California","Ensenada",2
182160,2008,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",2
182162,2008,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",2
182163,2008,32.4211883544922,-116.922218322754,"Americas","México","Baja California","Tijuana",3
182140,2008,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",4
182164,2008,32.3604393005371,-117.046447753906,"Americas","México","Baja California","Playas de Rosarito",6
182165,2008,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",7
182166,2008,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",7
182138,2008,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",8
182141,2008,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",8
182167,2008,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",9
182145,2008,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",9
182142,2008,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",9
182143,2008,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",10
182146,2008,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",10
182144,2008,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",10
186199,2008,32.3604393005371,-117.046447753906,"Americas","México","Baja California","Playas de Rosarito",10
182147,2008,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",10
182148,2008,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",10
182149,2008,32.3434181213379,-117.031860351562,"Americas","México","Baja California","Playas de Rosarito",10
182150,2008,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",10
182151,2008,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",11
182139,2008,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",11
181345,2008,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",11
181351,2008,30.0598392486572,-115.724479675293,"Americas","México","Baja California","Ensenada",11
181352,2008,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",11
182152,2008,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",11
182154,2008,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",11
182153,2008,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",11
182155,2008,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",11
182156,2008,32.3604393005371,-117.046447753906,"Americas","México","Baja California","Playas de Rosarito",11
182157,2008,31.8661308288574,-116.599716186523,"Americas","México","Baja California","Ensenada",11
181365,2008,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",11
182158,2008,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",11
182137,2008,32.3604393005371,-117.046447753906,"Americas","México","Baja California","Playas de Rosarito",12
182159,2008,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",12
391655,2009,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",1
182251,2009,32.4755592346191,-116.789169311523,"Americas","México","Baja California","Tijuana",1
182243,2009,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",1
182244,2009,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",1
402038,2009,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",2
182255,2009,30,-115,"Americas","México","Baja California","Ensenada",2
182256,2009,32.5671691894531,-116.625091552734,"Americas","México","Baja California","Tecate",3
182245,2009,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",3
182246,2009,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",3
403596,2009,30,-115,"Americas","México","Baja California","Ensenada",3
404370,2009,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",3
404618,2009,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",3
404777,2009,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",3
413616,2009,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",5
182261,2009,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",5
182263,2009,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",5
182247,2009,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",6
182248,2009,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",6
182249,2009,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",6
182250,2009,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",6
182264,2009,32.5671691894531,-116.625091552734,"Americas","México","Baja California","Tecate",7
421586,2009,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",7
421588,2009,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",7
421589,2009,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",7
182266,2009,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",9
182241,2009,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",10
182252,2009,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",10
397644,2009,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",11
182267,2009,32.6278114318848,-115.454460144043,"Americas","México","Baja California","Mexicali",11
182253,2009,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",12
182254,2009,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",12
182257,2009,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",12
399041,2009,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",12
417776,2009,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",12
182258,2009,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",12
182259,2009,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",12
182260,2009,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",12
417770,2009,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",12
417775,2009,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",12
400730,2009,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",12
182262,2009,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",12
423567,2010,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",1
423586,2010,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",1
423587,2010,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",1
423588,2010,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",1
417535,2010,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",1
182539,2010,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",1
182542,2010,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",1
182543,2010,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",1
182544,2010,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",1
182546,2010,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",1
182547,2010,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",1
182548,2010,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",1
182550,2010,30,-115,"Americas","México","Baja California","Ensenada",1
182541,2010,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",1
417612,2010,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",1
417617,2010,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",1
417665,2010,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",1
417666,2010,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",1
417667,2010,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",1
417668,2010,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",1
417669,2010,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",1
182545,2010,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",2
417928,2010,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",2
417929,2010,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",2
420277,2010,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",5
420278,2010,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",5
182551,2010,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",10
421324,2010,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",10
421352,2010,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",10
421357,2010,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",10
421360,2010,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",10
421363,2010,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",10
421370,2010,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",10
421371,2010,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",10
421373,2010,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",10
421374,2010,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",10
182552,2010,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",10
182553,2010,32.5027008056641,-117.003707885742,"Americas","México","Baja California","Tijuana",10
107757,1995,16.85693359375,-99.901496887207,"Americas","México","Guerrero","Acapulco de Juárez",1
182036,1993,17.8526306152344,-100.102996826172,"Americas","México","Guerrero","General Heliodoro Castillo",2
182038,1993,17.8698501586914,-100.046821594238,"Americas","México","Guerrero","General Heliodoro Castillo",2
182102,2002,16.5553207397461,-96.9532318115234,"Americas","México","Oaxaca","Villa Sola de Vega",5
182711,2010,24,-98.75,"Americas","México","Tamaulipas","Padilla",1
182741,2010,24,-98.75,"Americas","México","Tamaulipas","Padilla",1
182745,2010,25.6666679382324,-100,"Americas","México","Nuevo León","Cadereyta Jiménez",1
182751,2010,25.6666679382324,-100,"Americas","México","Nuevo León","Cadereyta Jiménez",1
182756,2010,25.6750640869141,-100.318466186523,"Americas","México","Nuevo León","Monterrey",1
181422,2010,25.6666679382324,-100,"Americas","México","Nuevo León","Cadereyta Jiménez",1
420510,2010,21.1655864715576,-86.8540115356445,"Americas","México","Quintana Roo","Benito Juárez",1
420681,2010,25.6750640869141,-100.318466186523,"Americas","México","Nuevo León","Monterrey",1
423610,2010,18.9203605651855,-96.9444427490234,"Americas","México","Veracruz","Córdoba",1
182760,2010,25.5433292388916,-103.417602539062,"Americas","México","Coahuila","Torreón",1
417913,2010,25.6666679382324,-100,"Americas","México","Nuevo León","Cadereyta Jiménez",1
182713,2010,26.0806102752686,-98.2883529663086,"Americas","México","Tamaulipas","Reynosa",2
182710,2010,24,-98.75,"Americas","México","Tamaulipas","Padilla",2
182709,2010,22.278169631958,-97.8677215576172,"Americas","México","Tamaulipas","Tampico",2
422145,2010,26.3995208740234,-99.0283584594727,"Americas","México","Tamaulipas","Miguel Alemán",2
182742,2010,25.6666679382324,-100,"Americas","México","Nuevo León","Cadereyta Jiménez",3
418996,2010,27.6784191131592,-105.171356201172,"Americas","México","Chihuahua","Camargo",5
182764,2010,25.5353832244873,-103.525245666504,"Americas","México","Durango","Lerdo",5
420360,2010,21.0202903747559,-87.0410079956055,"Americas","México","Quintana Roo","Benito Juárez",6
182763,2010,25.7921295166016,-103.105850219727,"Americas","México","Coahuila","San Pedro",7
420793,2010,21.1655864715576,-86.8540115356445,"Americas","México","Quintana Roo","Benito Juárez",8
421467,2010,22.7430400848389,-98.9738998413086,"Americas","México","Tamaulipas","El Mante",10
182913,2011,25.6666679382324,-100,"Americas","México","Nuevo León","Cadereyta Jiménez",1
182942,2011,25.6750640869141,-100.318466186523,"Americas","México","Nuevo León","Monterrey",1
182986,2011,25.6472396850586,-100.095817565918,"Americas","México","Nuevo León","Juárez",1
428607,2011,25.3635292053223,-99.8727188110352,"Americas","México","Nuevo León","Montemorelos",1
428635,2011,25.6750640869141,-100.318466186523,"Americas","México","Nuevo León","Monterrey",1
182914,2011,25.6750640869141,-100.318466186523,"Americas","México","Nuevo León","Monterrey",1
182937,2011,25.6750640869141,-100.318466186523,"Americas","México","Nuevo León","Monterrey",1
182915,2011,25.1890907287598,-99.8286514282227,"Americas","México","Nuevo León","Montemorelos",1
182916,2011,25.6666679382324,-100,"Americas","México","Nuevo León","Cadereyta Jiménez",1
182938,2011,25.6750640869141,-100.318466186523,"Americas","México","Nuevo León","Monterrey",1
428905,2011,25.1890907287598,-99.8286514282227,"Americas","México","Nuevo León","Montemorelos",1
428906,2011,25.6750640869141,-100.318466186523,"Americas","México","Nuevo León","Monterrey",1
428907,2011,25.6750640869141,-100.318466186523,"Americas","México","Nuevo León","Monterrey",1
428908,2011,25.6591892242432,-100.307891845703,"Americas","México","Nuevo León","Monterrey",1
182939,2011,25.6767807006836,-100.256462097168,"Americas","México","Nuevo León","Guadalupe",1
182940,2011,25.7951602935791,-100.314613342285,"Americas","México","Nuevo León","General Escobedo",1
182943,2011,25.6971607208252,-99.6252899169922,"Americas","México","Nuevo León","Los Ramones",2
429000,2011,27.4846343994141,-99.522102355957,"Americas","México","Tamaulipas","Nuevo Laredo",2
429083,2011,23,-102,"Americas","México","San Luis Potosí","Villa de Ramos",2
181533,2011,24.0117607116699,-98.7777099609375,"Americas","México","Tamaulipas","Padilla",2
429143,2011,22.2255191802979,-97.9121322631836,"Americas","México","Veracruz","Pánuco",2
429216,2011,25.6750640869141,-100.318466186523,"Americas","México","Nuevo León","Monterrey",2
429348,2011,27.4846343994141,-99.522102355957,"Americas","México","Tamaulipas","Nuevo Laredo",2
182971,2011,25.6720695495605,-97.8131332397461,"Americas","México","Tamaulipas","Valle Hermoso",3
182917,2011,24.0584392547607,-98.3733291625977,"Americas","México","Tamaulipas","Abasolo",3
182918,2011,25.7360000610352,-99.4412994384766,"Americas","México","Nuevo León","Los Ramones",3
182919,2011,25.7416706085205,-100.302223205566,"Americas","México","Nuevo León","San Nicolás de los Garza",3
182920,2011,25.3053894042969,-100.006492614746,"Americas","México","Nuevo León","Allende",3
182944,2011,25.6750640869141,-100.318466186523,"Americas","México","Nuevo León","Monterrey",3
182945,2011,25.6666679382324,-100,"Americas","México","Nuevo León","Cadereyta Jiménez",3
182946,2011,25.6767807006836,-100.256462097168,"Americas","México","Nuevo León","Guadalupe",3
182984,2011,26.390100479126,-100.058097839355,"Americas","México","Nuevo León","Sabinas Hidalgo",3
182947,2011,25.6750640869141,-100.318466186523,"Americas","México","Nuevo León","Monterrey",3
182923,2011,18.3747692108154,-95.7544403076172,"Americas","México","Veracruz","Carlos A. Carrillo",4
182924,2011,25.6750640869141,-100.318466186523,"Americas","México","Nuevo León","Monterrey",4
182925,2011,25.6750640869141,-100.318466186523,"Americas","México","Nuevo León","Monterrey",4
182926,2011,25.6750640869141,-100.318466186523,"Americas","México","Nuevo León","Monterrey",4
182927,2011,25.6750640869141,-100.318466186523,"Americas","México","Nuevo León","Monterrey",4
182949,2011,25.6666679382324,-100,"Americas","México","Nuevo León","Cadereyta Jiménez",4
182948,2011,25.6750640869141,-100.318466186523,"Americas","México","Nuevo León","Monterrey",4
182950,2011,25.588960647583,-100.001556396484,"Americas","México","Nuevo León","Cadereyta Jiménez",4
182951,2011,25.6767807006836,-100.256462097168,"Americas","México","Nuevo León","Guadalupe",4
182952,2011,25.6767807006836,-100.256462097168,"Americas","México","Nuevo León","Guadalupe",4
182975,2011,22.4067306518555,-97.9213104248047,"Americas","México","Tamaulipas","Altamira",5
182953,2011,25.7416706085205,-100.302223205566,"Americas","México","Nuevo León","San Nicolás de los Garza",5
182954,2011,25.6666679382324,-100,"Americas","México","Nuevo León","Cadereyta Jiménez",5
182955,2011,25.6750640869141,-100.318466186523,"Americas","México","Nuevo León","Monterrey",5
182928,2011,18.001350402832,-93.3755874633789,"Americas","México","Tabasco","Cárdenas",5
182956,2011,25.6750640869141,-100.318466186523,"Americas","México","Nuevo León","Monterrey",5
182929,2011,25.6750640869141,-100.318466186523,"Americas","México","Nuevo León","Monterrey",5
182941,2011,25.6767807006836,-100.256462097168,"Americas","México","Nuevo León","Guadalupe",5
182921,2011,25.6750640869141,-100.318466186523,"Americas","México","Nuevo León","Monterrey",5
182957,2011,25.6750640869141,-100.318466186523,"Americas","México","Nuevo León","Monterrey",5
182961,2011,25.6750640869141,-100.318466186523,"Americas","México","Nuevo León","Monterrey",6
182964,2011,25.6750640869141,-100.318466186523,"Americas","México","Nuevo León","Monterrey",6
182965,2011,25.6750640869141,-100.318466186523,"Americas","México","Nuevo León","Monterrey",6
182930,2011,25.6767807006836,-100.256462097168,"Americas","México","Nuevo León","Guadalupe",6
182931,2011,25.6750640869141,-100.318466186523,"Americas","México","Nuevo León","Monterrey",6
182977,2011,25.8797206878662,-97.5041732788086,"Americas","México","Tamaulipas","Matamoros",6
182966,2011,25.6750640869141,-100.318466186523,"Americas","México","Nuevo León","Monterrey",6
182934,2011,25.6750640869141,-100.318466186523,"Americas","México","Nuevo León","Monterrey",7
182935,2011,25.6732501983643,-100.458129882812,"Americas","México","Nuevo León","Santa Catarina",7
182936,2011,25.6750640869141,-100.318466186523,"Americas","México","Nuevo León","Monterrey",7
182967,2011,25.7951602935791,-100.314613342285,"Americas","México","Nuevo León","General Escobedo",7
182968,2011,25.6750640869141,-100.318466186523,"Americas","México","Nuevo León","Monterrey",7
182922,2011,25.6750640869141,-100.318466186523,"Americas","México","Nuevo León","Monterrey",7
181501,2011,25.6750640869141,-100.318466186523,"Americas","México","Nuevo León","Monterrey",7
182978,2011,27.4846343994141,-99.522102355957,"Americas","México","Tamaulipas","Nuevo Laredo",7
182969,2011,25.6732501983643,-100.458129882812,"Americas","México","Nuevo León","Santa Catarina",7
182958,2011,25.2767295837402,-100.014419555664,"Americas","México","Nuevo León","Allende",7
182970,2011,25.6750640869141,-100.318466186523,"Americas","México","Nuevo León","Monterrey",8
182979,2011,26.0806102752686,-98.2883529663086,"Americas","México","Tamaulipas","Reynosa",9
182982,2011,25.8797206878662,-97.5041732788086,"Americas","México","Tamaulipas","Matamoros",10
182933,2011,25.6750640869141,-100.318466186523,"Americas","México","Nuevo León","Monterrey",10
182932,2011,25.6750640869141,-100.318466186523,"Americas","México","Nuevo León","Monterrey",11
